src_ip,dst_ip,src_port,dst_port,protocol,packet_size,timestamp
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.760045
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.760045
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.760061
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.760061
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.760061
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.760061
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.760118
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.760130
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.760150
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.760158
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773568003.760275
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.760321
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.760321
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.760321
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.760321
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.760321
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.760321
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.760321
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.760321
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.760321
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.760321
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.760321
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.760321
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.760321
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.760321
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.760321
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.760321
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.760321
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773568003.762022
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.762056
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.762056
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.762056
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.762056
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.762056
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773568003.762155
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.762170
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.762170
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.762170
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.762201
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.762232
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.762232
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.762287
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.762303
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.762303
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.764404
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.764423
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.764423
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.765165
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.765182
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.765280
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.765295
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773568003.765373
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.765386
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773568003.765475
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.765491
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.765583
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.765597
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.765597
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.765597
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.765709
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.765721
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.765791
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.765800
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.766005
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.766022
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.766022
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.766103
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.766115
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773568003.766219
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.766244
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.766244
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.766244
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.766244
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.766244
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.766244
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.766244
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.766244
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.766244
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.766244
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.766985
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.767007
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.767007
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.767091
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.767102
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.767174
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.767183
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.767183
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.767274
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.767284
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.767377
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.767385
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.767385
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.767491
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.767502
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.767502
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.767633
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.767643
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.767755
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.767767
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.767849
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.767868
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.767868
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.767952
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.767965
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.768202
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.768215
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.768215
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.768215
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.768299
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.768312
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.768406
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.768414
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.768515
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.768537
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.768537
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773568003.768616
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.768634
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.768634
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.768634
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.768634
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.768634
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.768729
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.768741
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.768741
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.768876
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.768893
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.768893
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.768893
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.768976
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.768988
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.772937
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.772937
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.772937
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.772937
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.772937
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.772937
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773568003.772937
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773568003.772937
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.772937
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.772937
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.772937
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.772937
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773568003.772937
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.772937
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.772984
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.772984
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.772984
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.772984
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.772984
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.772984
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.772984
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.772984
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.772984
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.772984
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.772984
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.772984
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.772984
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.772984
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.772984
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.772984
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.772984
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.772984
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773094
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773094
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773094
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773094
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773094
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773094
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773094
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773094
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773094
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773094
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773094
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773094
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773094
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773094
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773568003.773227
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.773227
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.773227
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.773227
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.773227
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.773227
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.773227
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.773227
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.773227
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.773227
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.773227
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.773227
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773568003.773227
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773568003.773227
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773568003.773227
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773568003.773227
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773568003.773227
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.773297
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.773559
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.773559
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.773559
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.773559
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.773559
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.773559
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.773559
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.773559
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.773559
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.773559
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.773559
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.773559
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.773559
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.773559
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.773559
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.773559
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.773559
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.773559
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.773559
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.773559
13.107.137.11,10.52.21.225,443,2464,TCP,66,1773568003.808812
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.808812
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.808961
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.872721
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.872721
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.872721
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.872721
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.872721
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.872891
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.872891
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.872891
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.872891
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.872891
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.872891
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.883536
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.883536
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.883664
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.883664
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.883664
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.884001
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.884001
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.884001
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.884042
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.884042
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.884042
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.884042
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.884042
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.884042
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773568003.886889
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.886970
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.886970
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.886970
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.886970
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.886970
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.886970
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.886970
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.886970
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.886970
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.886970
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.886970
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.886970
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.886970
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773568003.893375
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.893447
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.893447
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.893447
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.893447
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.893447
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.893447
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.899098
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.899098
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.899167
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.899167
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773568003.905269
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.905336
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.905336
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.905336
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.905336
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.905336
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.905336
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.909955
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.909955
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.910006
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.910006
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.910074
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.910088
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.910602
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.910619
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.910680
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.910680
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.910697
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.910697
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.910697
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.911358
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.911385
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.911454
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.911464
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.913622
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.913622
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.913650
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.913650
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773568003.917358
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.917382
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.917382
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.923770
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.923824
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.973695
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.973695
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.973767
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.973767
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.973767
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.973767
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.973767
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773568003.973884
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.973884
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.973884
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.974310
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.974310
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.974310
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.974310
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.974310
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.974310
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.974310
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.974310
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.974310
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773568003.974310
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.974392
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.974392
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.974392
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.974439
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.974439
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.974439
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.974439
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.974439
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.974454
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.974454
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.974454
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.974454
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.974454
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.974523
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.974545
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.974637
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.974649
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.979568
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.979600
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.979646
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.979646
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.979689
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.979689
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.979689
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.979689
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.979778
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.979794
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.979794
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.985503
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.985503
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.985555
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.985555
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773568003.985621
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773568003.985632
